bidirectional_first_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,gtp_teid_unique,gtp_teid_switch_rate,gtp_teid_run_len_mean,gtp_teid_packets_mean,gtp_teid_packets_std,gtp_dir_imbalance_teid_mean,gtp_inner_ip_unique,gtp_payload_len_p95,gtp_s_flag_ratio,gtp_error_ind_rate,label
1733934420997,0,2,280,1733934420997,1733934420997,0,1,138,1733934420997,1733934420997,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934421566,426,8,916,1733934421566,1733934421991,425,4,448,1733934421566,1733934421992,426,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,60.85714285714285,84.71998695984432,218,0,141.66666666666669,326,0,142.0,161.05589091989154,317,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934422080,1,2,280,1733934422080,1733934422080,0,1,138,1733934422081,1733934422081,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934422220,0,2,280,1733934422220,1733934422220,0,1,138,1733934422220,1733934422220,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934423215,1281,32,3941,1733934423215,1733934424496,1281,16,1855,1733934423215,1733934424496,1281,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,41.3225806451613,49.07707346393983,121,0,85.4,146,0,85.4,56.0507423169909,199,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934423883,408,8,916,1733934423883,1733934424291,408,4,448,1733934423884,1733934424291,407,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,58.285714285714285,79.42651590351568,202,0,136.0,308,1,135.66666666666666,152.3329686355955,301,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934424001,307,10,1579,1733934424001,1733934424308,307,6,809,1733934424001,1733934424201,200,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,34.111111111111114,50.96431213222751,107,0,61.4,107,1,66.66666666666667,56.87119950672162,100,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934424310,1,2,280,1733934424310,1733934424310,0,1,138,1733934424311,1733934424311,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934426402,0,2,280,1733934426402,1733934426402,0,1,138,1733934426402,1733934426402,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934426582,1,2,280,1733934426582,1733934426582,0,1,138,1733934426583,1733934426583,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934427229,315,10,1579,1733934427229,1733934427544,315,6,809,1733934427229,1733934427443,214,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,35.0,52.53094326204318,108,0,63.0,108,0,71.33333333333333,61.78457196852086,108,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934428454,1546,32,3941,1733934428454,1733934430000,1546,16,1855,1733934428454,1733934430000,1546,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,49.87096774193549,61.55471383816941,200,0,103.06666666666666,217,0,103.06666666666663,73.72581120676284,265,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934428737,0,2,280,1733934428737,1733934428737,0,1,138,1733934428737,1733934428737,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934428876,0,2,280,1733934428876,1733934428876,0,1,138,1733934428876,1733934428876,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934429292,471,8,916,1733934429292,1733934429763,471,4,448,1733934429292,1733934429763,471,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,67.28571428571429,91.61643645422708,230,0,157.0,343,0,157.0,183.0109286354233,358,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934430000,1532,32,3941,1733934430000,1733934431532,1532,16,1855,1733934430000,1733934431532,1532,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,49.41935483870969,60.04707830447062,172,0,102.13333333333334,221,0,102.13333333333333,66.11987670313742,200,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934430051,1,2,280,1733934430051,1733934430051,0,1,138,1733934430052,1733934430052,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934430487,398,10,1579,1733934430487,1733934430885,398,6,809,1733934430487,1733934430781,294,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,44.22222222222222,66.70790391283813,150,0,79.6,150,1,98.0,84.12490713219242,151,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934430934,402,8,916,1733934430934,1733934431336,402,4,448,1733934430935,1733934431336,401,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,57.42857142857143,80.65948413517397,209,0,134.0,303,0,133.66666666666666,157.2969590721109,307,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934432140,0,2,280,1733934432140,1733934432140,0,1,138,1733934432140,1733934432140,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934432287,0,2,280,1733934432287,1733934432287,0,1,138,1733934432287,1733934432287,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934432572,1368,32,3941,1733934432572,1733934433939,1367,16,1855,1733934432572,1733934433940,1368,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,44.12903225806451,53.28210577387989,168,0,91.13333333333334,171,0,91.2,61.40753792724241,203,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934432725,351,10,1579,1733934432725,1733934433076,351,6,809,1733934432725,1733934432949,224,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,39.0,58.01292959332429,127,1,70.2,127,1,74.66666666666667,64.03384521745772,117,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934433333,401,8,916,1733934433333,1733934433734,401,4,448,1733934433334,1733934433734,400,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,57.28571428571429,79.0226007454287,202,0,133.66666666666669,305,0,133.33333333333334,150.80561439592802,297,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934433429,1,2,280,1733934433429,1733934433429,0,1,138,1733934433430,1733934433430,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934434964,1450,32,3940,1733934434964,1733934436414,1450,16,1855,1733934434964,1733934436414,1450,16,2085,110,123.125,16.945358104517076,180,110,115.93750000000004,6.727741077062939,129,110,130.31250000000003,20.927553607624564,180,0,46.774193548387096,55.49817395039188,159,0,96.66666666666666,179,0,96.66666666666669,62.03301732219092,211,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934434964,364,10,1579,1733934434964,1733934435328,364,6,809,1733934434964,1733934435205,241,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,40.44444444444444,60.4981634248328,126,0,72.8,127,1,80.33333333333333,68.96617528421693,126,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934435582,0,2,280,1733934435582,1733934435582,0,1,138,1733934435582,1733934435582,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934435725,419,8,916,1733934435725,1733934436144,419,4,448,1733934435726,1733934436144,418,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,59.85714285714285,80.71024010088718,202,0,139.66666666666669,314,0,139.33333333333334,154.82032596960042,306,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934436749,0,2,280,1733934436749,1733934436749,0,1,138,1733934436749,1733934436749,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934437195,313,10,1579,1733934437195,1733934437508,313,6,809,1733934437195,1733934437404,209,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,34.77777777777777,52.18184017878677,107,0,62.6,107,0,69.66666666666667,60.38487669386544,107,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934437941,0,2,280,1733934437941,1733934437941,0,1,138,1733934437941,1733934437941,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934438059,0,2,280,1733934438059,1733934438059,0,1,138,1733934438059,1733934438059,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934438442,1351,32,3941,1733934438442,1733934439793,1351,16,1855,1733934438443,1733934439793,1350,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,43.58064516129032,51.44043428636555,129,0,90.06666666666668,159,0,90.0,62.21506478108245,237,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934439142,443,8,916,1733934439142,1733934439585,443,4,448,1733934439142,1733934439585,443,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,63.28571428571428,85.58955209937383,212,0,147.66666666666669,314,0,147.66666666666666,175.02666463523016,341,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934439211,1,2,280,1733934439211,1733934439211,0,1,138,1733934439212,1733934439212,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934440463,312,10,1579,1733934440463,1733934440775,312,6,809,1733934440463,1733934440675,212,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,34.666666666666664,52.050456290026894,109,0,62.4,109,0,70.66666666666667,61.27261487266014,109,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934441364,0,2,280,1733934441364,1733934441364,0,1,138,1733934441364,1733934441364,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934442506,0,2,280,1733934442506,1733934442506,0,1,138,1733934442506,1733934442506,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934442686,327,10,1579,1733934442686,1733934443013,327,6,809,1733934442686,1733934442899,213,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,36.333333333333336,54.55730931781735,114,0,65.4,114,0,71.0,61.53860576906175,109,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934443815,1337,32,3941,1733934443815,1733934445151,1336,16,1855,1733934443816,1733934445152,1336,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,43.12903225806451,50.5765043839422,114,0,89.06666666666666,155,0,89.06666666666665,58.53749307271447,213,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934443919,315,10,1579,1733934443919,1733934444234,315,6,809,1733934443919,1733934444129,210,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,35.0,52.502380898393554,106,0,63.0,106,0,70.0,60.63002556489647,106,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934444505,420,8,916,1733934444505,1733934444925,420,4,448,1733934444506,1733934444925,419,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,60.0,84.18828105304601,218,0,140.0,319,0,139.66666666666666,162.48794827104356,318,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934444637,0,2,280,1733934444637,1733934444637,0,1,138,1733934444637,1733934444637,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934445151,421,10,1579,1733934445151,1733934445572,421,6,809,1733934445152,1733934445419,267,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,46.77777777777778,69.94958501981584,153,0,84.2,154,0,89.0,78.08328886515987,146,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934445418,402,10,1579,1733934445418,1733934445820,402,6,809,1733934445419,1733934445695,276,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,44.66666666666667,67.27555276621665,153,0,80.4,154,0,92.0,81.0740402348372,153,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934446188,1491,32,3941,1733934446188,1733934447679,1491,16,1855,1733934446188,1733934447679,1491,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,48.096774193548384,57.67862390794338,151,0,99.4,220,0,99.40000000000002,63.02811164189244,207,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934446715,0,2,280,1733934446715,1733934446715,0,1,138,1733934446715,1733934446715,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934446880,0,2,280,1733934446880,1733934446880,0,1,138,1733934446880,1733934446880,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934446988,0,2,280,1733934446988,1733934446988,0,1,138,1733934446988,1733934446988,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934447025,418,8,916,1733934447025,1733934447443,418,4,448,1733934447025,1733934447443,418,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,59.71428571428571,82.86880049353977,212,0,139.33333333333331,314,0,139.33333333333334,161.27409380719934,316,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934447717,381,10,1579,1733934447717,1733934448098,381,6,809,1733934447717,1733934447971,254,4,770,110,157.9,105.80322406345763,432,110,134.83333333333334,56.999707601589215,251,110,192.5,159.71119768715863,432,0,42.333333333333336,64.07612659953783,147,0,76.2,147,1,84.66666666666667,75.30161574185067,147,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934448155,0,2,280,1733934448155,1733934448155,0,1,138,1733934448155,1733934448155,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934448261,1,2,280,1733934448261,1733934448261,0,1,138,1733934448262,1733934448262,0,1,142,138,140.0,2.8284271247461903,142,138,138.0,0.0,138,142,142.0,0.0,142,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934448697,1341,32,3941,1733934448697,1733934450038,1341,16,1855,1733934448697,1733934450038,1341,16,2086,110,123.15625,17.010640645234098,180,110,115.93750000000004,6.727741077062939,129,110,130.375,21.01388429903746,180,0,43.25806451612902,51.305599266834726,129,0,89.39999999999999,158,0,89.39999999999999,62.82833755559669,242,2,0,0,0,31,18,0,2,1,0,0,0,15,8,0,1,1,0,0,0,16,10,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
1733934449397,427,8,916,1733934449397,1733934449824,427,4,448,1733934449397,1733934449824,427,4,468,110,114.5,7.230886134196436,130,110,112.0,4.000000000000001,118,110,117.0,9.451631252505216,130,0,61.0,83.09432391365048,209,0,142.33333333333331,314,0,142.33333333333334,164.21429089252047,322,2,0,0,0,7,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2.0,0.0019980019980019,1.0,4.5,0.5,0.0,1.0,92.0,0.0,0.0,0
